timestamp,event_type,source,target,punk_id,punk_type
1612030891,PunkTransfer,0xcbd482af76059e2a5e4a825c4cd5ced9f2dfe286,0x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,6491,Zombie
1612735882,PunkBought,0x8321795bdace7428d4fadfa30c2ee8e727e491e5,0xc606bb4a465cccb880a82697dd7c35caefe9518c,6297,Zombie
1612791877,PunkBought,0x10725af1f2919d0acc5cf294285d97710f980490,0x0e44370ac1ffae7655bc810f5af038444ba821cb,9997,Zombie
1612838048,PunkTransfer,0xc606bb4a465cccb880a82697dd7c35caefe9518c,0x701f373df763308d96d8537822e8f9b2bae4e847,6297,Zombie
1613015179,PunkBought,0xe83c750b2708320bb134796c555b80df39a3d97b,0xb1adceddb2941033a090dd166a462fe1c2029484,3489,Zombie
1613015184,PunkBought,0xe83c750b2708320bb134796c555b80df39a3d97b,0xb1adceddb2941033a090dd166a462fe1c2029484,6784,Zombie
1613015189,PunkBought,0xe83c750b2708320bb134796c555b80df39a3d97b,0xb1adceddb2941033a090dd166a462fe1c2029484,8472,Zombie
1613016069,PunkBought,0xbe7516aef9d60c11f9a8d870736137dbdd8a22df,0x483ec3215a38908459914002aae0b76098768ef6,2306,Zombie
1613166965,PunkBought,0xc352b534e8b987e036a93539fd6897f53488e56a,0xba19ba5233b49794c33f01654e99a60e579e6f29,2329,Zombie
1613441326,PunkTransfer,0xc2f87f88df0f2c602a9a7dc2e89cecdb9790d972,0x88c50035b55cbc584a1b7db517e11e2d24a2e4ba,987,Zombie
1613530916,PunkBought,0xef6d69922bc2d038cb508086846524f8011c4a74,0x0ebd1ab9c0070e857541f9add5a909a8971d0bad,2484,Zombie
1613674448,PunkTransfer,0xba19ba5233b49794c33f01654e99a60e579e6f29,0x73d64b26af2d3cdb327795ae03fd9cd832d086ec,2329,Zombie
1613674492,PunkTransfer,0x73d64b26af2d3cdb327795ae03fd9cd832d086ec,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,2329,Zombie
1613678696,PunkTransfer,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,0xba19ba5233b49794c33f01654e99a60e579e6f29,5066,Zombie
1613754275,PunkBought,0xb4496906d6ea2685e7a46a14baefae9fe3bf0d2f,0x7f3aff2681ae4c82dc9c755ac9fed7b3429c047e,2681,Zombie
1614157405,PunkBought,0x365e35652879023f12b5cf4c44eb9c1cf2f6f549,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,1119,Zombie
1614333044,PunkBought,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0x29b1b2d083456fd07b19649f8b85f9927a29b1ab,1119,Zombie
1614717131,PunkTransfer,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,0xef466e96326bd8cc34b9aabbf2b2ef82d603e6ad,3609,Zombie
1614846005,PunkBought,0x8321795bdace7428d4fadfa30c2ee8e727e491e5,0xfb5251bf63e23822efd3429c7557e72753060e59,5234,Zombie
1614977811,PunkBought,0xef466e96326bd8cc34b9aabbf2b2ef82d603e6ad,0x4eb676e95a17ee4abe750ed09a4a0a0b9ac26653,3609,Zombie
1615178749,PunkTransfer,0x29b1b2d083456fd07b19649f8b85f9927a29b1ab,0xf36972bbff0bb63dbc8f2c8a93625647b32e024b,1119,Zombie
1615662928,PunkBought,0xe83c750b2708320bb134796c555b80df39a3d97b,0x04ae2f0bda04f1405991d91c2e8420d6148369ea,3393,Zombie
1615705826,PunkTransfer,0xca8fe4acb1cb8b5550a3c71ffe2399f6c7016686,0x062c5432107e3b9ad924512209a7468b5c200fcd,6304,Zombie
1615860964,PunkTransfer,0xb1adceddb2941033a090dd166a462fe1c2029484,0x50dd57f50a17d57304e7a4f262da30beb31c2e87,3489,Zombie
1615861055,PunkTransfer,0xb1adceddb2941033a090dd166a462fe1c2029484,0x50dd57f50a17d57304e7a4f262da30beb31c2e87,6784,Zombie
1616013842,PunkTransfer,0xb1adceddb2941033a090dd166a462fe1c2029484,0x50dd57f50a17d57304e7a4f262da30beb31c2e87,8472,Zombie
1616168202,PunkTransfer,0x8321795bdace7428d4fadfa30c2ee8e727e491e5,0xb47a70df538b9a3b591bc5d75da66a04c879b291,4830,Zombie
1616168446,PunkTransfer,0x8321795bdace7428d4fadfa30c2ee8e727e491e5,0xb47a70df538b9a3b591bc5d75da66a04c879b291,5573,Zombie
1617041848,PunkBought,0x4eb676e95a17ee4abe750ed09a4a0a0b9ac26653,0x8847becadb5a21fbfbaf0e89c5d6cec4dbc854c1,3609,Zombie
1617061426,PunkTransfer,0x7f3aff2681ae4c82dc9c755ac9fed7b3429c047e,0xcfbae0fd418b61f563cfbceab3faad56e3a993b3,2681,Zombie
1617534237,PunkTransfer,0x0e44370ac1ffae7655bc810f5af038444ba821cb,0x279679e6b44ec547c6e0466e5efd7d47ef3a400f,9997,Zombie
1617656745,PunkTransfer,0x50dd57f50a17d57304e7a4f262da30beb31c2e87,0xb1adceddb2941033a090dd166a462fe1c2029484,3489,Zombie
1617911959,PunkBought,0x087173c12ec250a105aaf7cdc57d36958ee8c27d,0xa524d8b55ffa540b2ebee1d2d72716780ff5c24c,6704,Zombie
1617988674,PunkTransfer,0x0ebd1ab9c0070e857541f9add5a909a8971d0bad,0x54d7f921785ebe46010d83c73712e80dfaff1e81,2484,Zombie
1618085963,PunkTransfer,0x8847becadb5a21fbfbaf0e89c5d6cec4dbc854c1,0x4ea36c63bed2db5d4fb07712bf3d8a376056392b,3609,Zombie
1618221879,PunkTransfer,0x4ea36c63bed2db5d4fb07712bf3d8a376056392b,0x8f58b7d6f42e56964ce5c6c2dbd2a5b45db25a5f,3609,Zombie
1618743868,PunkBought,0x483ec3215a38908459914002aae0b76098768ef6,0xf8cc874fe4696131725018138fc4bb44866433e0,2306,Zombie
1618744154,PunkTransfer,0xf8cc874fe4696131725018138fc4bb44866433e0,0xa351a4fffceed60b6d4351e1b20c55e3a6fb5503,2306,Zombie
1618815924,PunkBought,0x54d7f921785ebe46010d83c73712e80dfaff1e81,0xab61cc776cc19af7e99d3ba4539435311fa74e8a,2484,Zombie
1618859609,PunkTransfer,0x50dd57f50a17d57304e7a4f262da30beb31c2e87,0xb1adceddb2941033a090dd166a462fe1c2029484,6784,Zombie
1618859630,PunkTransfer,0x50dd57f50a17d57304e7a4f262da30beb31c2e87,0xb1adceddb2941033a090dd166a462fe1c2029484,8472,Zombie
1619327451,PunkTransfer,0x5f7190b7943858b7bdd24f069241612091c6a986,0x69021ae8769586d56791d29615959997c2012b99,4747,Zombie
1619376491,PunkTransfer,0xe3d78ce35d90bc404a71121c4585b138bb3d419e,0xa25803ab86a327786bb59395fc0164d826b98298,5742,Zombie
1619647501,PunkTransfer,0xab61cc776cc19af7e99d3ba4539435311fa74e8a,0xe301612b0751f6d862a27be205fb8e3c40c8c6db,2484,Zombie
1619721686,PunkTransfer,0xe83c750b2708320bb134796c555b80df39a3d97b,0x54be3a794282c030b15e43ae2bb182e14c409c5e,2566,Zombie
1619937563,PunkBought,0xe83c750b2708320bb134796c555b80df39a3d97b,0x50664ede715e131f584d3e7eaabd7818bb20a068,2066,Zombie
1620057920,PunkTransfer,0xb1adceddb2941033a090dd166a462fe1c2029484,0x50dd57f50a17d57304e7a4f262da30beb31c2e87,8472,Zombie
